,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,South Service Oy Ab,27.01.2016,
1,Y-tunnus,2734787-2,,
2,Kotipaikka,Kirkkonummi,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,21.04.2020,21.04.2020,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksen tilanne,Konkurssissa,21.04.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,18.04.2019,
13,Postiosoite,Suokummuntie 125 B  03100  Nummela  Suomi,,
