,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Frombio Oy,29.10.2015,
1,Y-tunnus,2704679-7,,
2,Kotipaikka,Hankasalmi,09.12.2020,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
8,Yrityksen tila,Rekisterissä,29.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.12.2020,
11,Yhteystiedot,,10.12.2020,
12,Postiosoite,Pajatie 2  41500  Hankasalmi As  Suomi,,
13,Käyntiosoite,Pajatie 2  41500  Hankasalmi As  Suomi,,
