,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Avimer Oy,15.10.2015,
1,Y-tunnus,2717853-8,,
2,Kotipaikka,Helsinki,15.10.2015,
3,Yritysmuoto,Osakeyhtiö,15.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.10.2015,,
6,Viimeisin rekisteröintiajankohta,07.04.2023,07.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.10.2015,,
8,Yrityksen tila,Rekisterissä,15.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.07.2022,
11,Yhteystiedot,,27.05.2022,
12,Postiosoite,Minervankatu 4 A 3  00100  Helsinki  Suomi,,
13,Käyntiosoite,Minervankatu 4 A 3  00100  Helsinki  Suomi,,
