,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MKY kuljetus Oy,16.02.2015,
1,Y-tunnus,2665456-3,,
2,Kotipaikka,Rovaniemi,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,03.12.2021,03.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksen tilanne,Konkurssissa,03.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
12,Yhteystiedot,,18.02.2015,
13,Postiosoite,Päivänkierto 18  96190  Rovaniemi  Suomi,,
14,Käyntiosoite,Päivänkierto 18  96190  Rovaniemi  Suomi,,
