,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Muuramen Hyvinvointi Oy,18.08.2015,
1,Y-tunnus,2699490-4,,
2,Kotipaikka,Muurame,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.03.2023,
11,Yhteystiedot,,28.05.2018,
12,Postiosoite,PL 274  40101  Jyväskylä  Suomi,,
13,Käyntiosoite,Kauppakatu 16  40100  Jyväskylä  Suomi,,
14,Puhelin,0207120440,,
15,Sähköposti,asiakaspalvelu(a)isannointitiimi.fi,,
