,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,U:gin Lemmikkipuoti Oy,29.01.2015,
1,Y-tunnus,2668870-4,,
2,Kotipaikka,Uusikaupunki,29.01.2015,
3,Yritysmuoto,Osakeyhtiö,29.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2015,,
6,Viimeisin rekisteröintiajankohta,14.09.2022,14.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2015,,
8,Yrityksen tila,Rekisterissä,29.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,22.01.2015,
12,Postiosoite,Ylinenkatu 26  23500  Uusikaupunki  Suomi,,
13,Käyntiosoite,Ylinenkatu 26  23500  Uusikaupunki  Suomi,,
