,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ulkomainosyhtiö Laulava Ovipumppu Oy,18.05.2016,
1,Y-tunnus,2733121-3,,
2,Kotipaikka,Parainen,05.01.2016,
3,Yritysmuoto,Osakeyhtiö,05.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.01.2016,,
8,Yrityksen tila,Rekisterissä,05.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,26.11.2021,
12,Postiosoite,c/o Divest Group Oy  Kutomotie 2  00380  Helsinki  Suomi,,
13,Käyntiosoite,c/o Divest Group Oy  Kutomotie 2  00380  Helsinki  Suomi,,
