,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uudenmaan terapiapalvelut oy,20.10.2015,
1,Y-tunnus,2716617-4,,
2,Kotipaikka,Helsinki,20.10.2015,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,28.03.2023,28.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.03.2020,
11,Yhteystiedot,,01.01.2020,
12,Postiosoite,Takomotie 7  00380  Helsinki  Suomi,,
13,Käyntiosoite,Takomotie 7  00380  Helsinki  Suomi,,
14,Puhelin,"0451619026, 0451619076",,
15,Sähköposti,asiakaspalvelu(a)terapiapalvelut.fi,,
16,Www,http://www.terapiapalvelut.fi,,
