,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fastighets Ab Centrumhuset Kiinteistö Oy,06.07.2015,
1,Y-tunnus,2695749-2,,
2,Kotipaikka,Luoto,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2023,17.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
8,Yrityksen tila,Rekisterissä,06.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,14.02.2023,
12,Postiosoite,Larsmovägen 30  68570  Larsmo  Suomi,,
13,Käyntiosoite,Larsmovägen 30  68570  Larsmo  Suomi,,
14,Puhelin,06-7857111,,
15,Sähköposti,kim.thylin(a)larsmo.fi,,
