,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Awux Autopalvelut Oy,13.06.2016,
1,Y-tunnus,2733532-9,,
2,Kotipaikka,Helsinki,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,09.05.2023,09.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.08.2019,
11,Yhteystiedot,,30.03.2020,
12,Postiosoite,c/o Autotrio Oy  Juvan Teollisuuskatu 26  02920  Espoo  Suomi,,
