,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,House Team Europe Oy,21.12.2015,
1,Y-tunnus,2729326-1,,
2,Kotipaikka,Forssa,21.12.2015,
3,Yritysmuoto,Osakeyhtiö,21.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.12.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.12.2015,,
8,Yrityksen tila,Rekisterissä,21.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.06.2022,
12,Postiosoite,Tapanintie 22  30100  Forssa  Suomi,,
13,Käyntiosoite,Tapanintie 22  30100  Forssa  Suomi,,
14,Puhelin,+35840 1492924,,
15,Sähköposti,asiakaspalvelu(a)asuhuoletta.fi,,
16,Www,http://www.asuhuoletta.fi,,
