,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finmikar Oy,11.12.2015,
1,Y-tunnus,2729574-2,,
2,Kotipaikka,Nurmijärvi,11.12.2015,
3,Yritysmuoto,Osakeyhtiö,11.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.12.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2023,18.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.12.2015,,
8,Yrityksen tila,Rekisterissä,11.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,04.12.2015,
12,Postiosoite,Kulomäentie 331  01900  Nurmijärvi  Suomi,,
13,Käyntiosoite,Kulomäentie 331  01900  Nurmijärvi  Suomi,,
14,Puhelin,"0503007792, 0407099795",,
15,Sähköposti,info(a)flyingcarpets.fi,,
