,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Olfactomics Oy,24.09.2015,
1,Y-tunnus,2709140-8,,
2,Kotipaikka,Tampere,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.11.2022,16.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
8,Yrityksen tila,Rekisterissä,24.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.09.2019,
11,Yhteystiedot,,01.08.2019,
12,Postiosoite,Korkeakoulunkatu 7  33720  Tampere  Suomi,,
13,Käyntiosoite,Korkeakoulunkatu 7  33720  Tampere  Suomi,,
14,Sähköposti,Info(a)olfactomics.fi,,
15,Www,http://Www.olfactomics.fi,,
