,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kalksten Finance Oy,27.05.2015,
1,Y-tunnus,2691398-3,,
2,Kotipaikka,Helsinki,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
11,Yhteystiedot,,08.03.2018,
12,Postiosoite,c/o Roschier Asianajot  Kasarmikatu 21 A  00130  Helsinki  Suomi,,
13,Käyntiosoite,c/o Roschier Asianajotoimisto  Kasarmikatu 21 A  00130  Helsinki  Suomi,,
