,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PuuteosLoimuset Oy,28.10.2020,
1,Y-tunnus,2687801-4,,
2,Kotipaikka,Järvenpää,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,07.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.05.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.10.2021,
11,Yhteystiedot,,25.08.2015,
12,Postiosoite,Laurilantie 3  04410  Järvenpää  Suomi,,
13,Käyntiosoite,Laurilantie 3  04410  Järvenpää  Suomi,,
