,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Unelma Ventures Oy,05.09.2017,
1,Y-tunnus,2685481-3,,
2,Kotipaikka,Kokkola,25.06.2019,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,22.12.2022,22.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.08.2019,
11,Yhteystiedot,,17.03.2020,
12,Postiosoite,Hämeenkatu 10 B 132  11100  Riihimäki  Suomi,,
13,Sähköposti,contact(a)unelma.ventures,,
14,Www,https://unelma.ventures,,
