,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cija Oy,02.12.2015,
1,Y-tunnus,2727746-4,,
2,Kotipaikka,Akaa,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2023,17.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,20.10.2017,
12,Postiosoite,Pätsiniementie 2  37800  AKAA  Suomi,,
13,Käyntiosoite,Pätsiniementie 2  37800  AKAA  Suomi,,
14,Puhelin,03 5316 222,,
