,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nyholm Invest Oy Ab,12.05.2015,
1,Y-tunnus,2687182-4,,
2,Kotipaikka,Pietarsaari,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
8,Yrityksen tila,Rekisterissä,12.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.05.2020,
11,Yhteystiedot,,10.11.2021,
12,Postiosoite,Östra Hällanvägen 20  68620  Jakobstad  Suomi,,
13,Puhelin,"0505051080, 0505051080",,
14,Sähköposti,invest(a)nyholm.fi,,
