,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöhuolto Heiskanen Oy,13.04.2015,
1,Y-tunnus,2684753-3,,
2,Kotipaikka,Helsinki,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Viimeisin rekisteröintiajankohta,22.07.2022,22.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,24.02.2016,
12,Postiosoite,Mannerheimintie 124 L 1  00270  Helsinki  Suomi,,
13,Puhelin,0293400800,,
14,Sähköposti,info(a)kiinteistohuoltoheiskanen.fi,,
15,Www,http://www.kiinteistohuoltoheiskanen.fi,,
