,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ferius Oy,29.12.2015,
1,Y-tunnus,2733125-6,,
2,Kotipaikka,Pyhtää,29.12.2015,
3,Yritysmuoto,Osakeyhtiö,29.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.05.2023,12.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.12.2015,,
8,Yrityksen tila,Rekisterissä,29.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2023,
11,Yhteystiedot,,17.01.2020,
12,Postiosoite,c/o Ferius Oy  Puolukkakuja 3  49210  Huutjärvi  Suomi,,
13,Käyntiosoite,c/o Cafe Sonetti  Kirkkokatu 24  48100  Kotka  Suomi,,
14,Puhelin,0409104398,,
15,Sähköposti,feriusoy(a)gmail.com,,
