,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Astema Oy,25.11.2015,
1,Y-tunnus,2722666-7,,
2,Kotipaikka,Vantaa,25.11.2015,
3,Yritysmuoto,Osakeyhtiö,25.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2023,21.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.11.2015,,
8,Yrityksen tila,Rekisterissä,25.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.03.2021,
11,Yhteystiedot,,09.12.2021,
12,Postiosoite,Asematie 42  02700  Kauniainen  Suomi,,
13,Puhelin,"0405966686, 0405966686",,
