,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MFI Finland Oy,18.01.2016,
1,Y-tunnus,2729812-6,,
2,Kotipaikka,Espoo,18.01.2016,
3,Yritysmuoto,Osakeyhtiö,18.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.01.2016,,
6,Viimeisin rekisteröintiajankohta,18.01.2023,18.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.01.2016,,
8,Yrityksen tila,Rekisterissä,18.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,15.01.2019,
12,Postiosoite,Messeniuksenkatu 7  00250  Helsinki  Suomi,,
13,Käyntiosoite,Messeniuksenkatu 7  00250  Helsinki  Suomi,,
14,Puhelin,044 231 5980,,
15,Sähköposti,info(a)mfifinland.com,,
16,Www,http://www.medicalcliniclux.com,,
