,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Family Support House Oy,11.05.2015,
1,Y-tunnus,2688549-2,,
2,Kotipaikka,Jyväskylä,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2023,30.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,22.11.2017,
12,Postiosoite,Savilahdenkatu 18 B 10  50100  Mikkeli  Suomi,,
13,Käyntiosoite,Savilahdenkatu 18 B 10  50100  Mikkeli  Suomi,,
14,Sähköposti,hanna.makiaho(a)fasuhouse.com,,
