,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FIXULUX OY,06.02.2015,
1,Y-tunnus,2668630-3,,
2,Kotipaikka,Kalajoki,27.03.2020,
3,Yritysmuoto,Osakeyhtiö,06.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.02.2015,,
6,Viimeisin rekisteröintiajankohta,08.03.2023,08.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.02.2015,,
8,Yrityksen tila,Rekisterissä,06.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2020,
11,Yhteystiedot,,19.03.2020,
12,Postiosoite,Rautiontie 380  85140  Tynkä  Suomi,,
13,Käyntiosoite,Pohjankyläntie 1  85100  Kalajoki  Suomi,,
14,Sähköposti,info(a)fixulux.fi,,
15,Www,http://www.fixulux.fi,,
