,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sitek-Palvelu Oy,30.04.2016,
1,Y-tunnus,2734082-2,,
2,Kotipaikka,Jyväskylä,30.04.2016,
3,Yritysmuoto,Osakeyhtiö,30.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.04.2016,,
6,Viimeisin rekisteröintiajankohta,22.08.2022,22.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.04.2016,,
8,Yrityksen tila,Rekisterissä,30.04.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.08.2022,
11,Yhteystiedot,,19.04.2016,
12,Postiosoite,Laukaantie 4  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,Laukaantie 4  40320  Jyväskylä  Suomi,,
14,Www,http://www.sitek.fi,,
