,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kasvutila Oy,21.08.2015,
1,Y-tunnus,2703710-2,,
2,Kotipaikka,Kirkkonummi,21.08.2015,
3,Yritysmuoto,Osakeyhtiö,21.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.08.2015,,
8,Yrityksen tila,Rekisterissä,21.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.04.2020,
11,Yhteystiedot,,30.05.2020,
12,Postiosoite,c/o Autio  Tyynenmerenkatu 3 B 33  00220  Helsinki  Suomi,,
13,Käyntiosoite,c/o Autio  Tyynenmerenkatu 3 B 33  00220  Helsinki  Suomi,,
14,Puhelin,"0505919878, 0503402401",,
15,Sähköposti,info(a)kasvutila.fi,,
16,Www,http://www.kasvutila.fi,,
