,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Aeon Lindström Ab,30.11.2015,
1,Y-tunnus,2724739-6,,
2,Kotipaikka,Hanko,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2023,15.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.10.2019,
11,Yhteystiedot,,13.11.2015,
12,Postiosoite,Skogsstigen 2  10940  Hangöby  Suomi,,
13,Käyntiosoite,Skogsstigen 2  10940  Hangöby  Suomi,,
14,Puhelin,0400819189,,
15,Sähköposti,aeon(a)aeon.fi,,
