,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oscon Rakennuspalvelu Oy,04.01.2016,
1,Y-tunnus,2730741-6,,
2,Kotipaikka,Vaasa,04.01.2016,
3,Yritysmuoto,Osakeyhtiö,04.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.10.2021,11.10.2021,
7,Yrityksen tiedot järjestelmässä alkaen,04.01.2016,,
8,Yrityksen tila,Rekisterissä,04.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.06.2017,
12,Postiosoite,Huovinkuja 3  65320  Vaasa  Suomi,,
13,Käyntiosoite,Huovinkuja 3  65320  Vaasa  Suomi,,
14,Puhelin,0405249072,,
15,Sähköposti,osmanovic(a)oscon.fi,,
16,Www,http://oscon.fi,,
