,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ryöväri oy,14.04.2015,
1,Y-tunnus,2685572-8,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,29.12.2016,
12,Postiosoite,Hauhontie 6 A 1 a  00550  Helsinki  Suomi,,
13,Käyntiosoite,Hauhontie 6 A 1 a  00550  Helsinki  Suomi,,
14,Puhelin,040 750 1019,,
15,Sähköposti,ronja(a)ryovari.fi,,
16,Www,http://www.ryovari.fi,,
