,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotona Asuen Palvelut Oy,14.12.2020,
1,Y-tunnus,2685951-8,,
2,Kotipaikka,Helsinki,14.12.2020,
3,Yritysmuoto,Osakeyhtiö,28.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.04.2015,,
6,Viimeisin rekisteröintiajankohta,18.02.2023,18.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.04.2015,,
8,Yrityksen tila,Rekisterissä,28.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.01.2020,
11,Yhteystiedot,,15.11.2021,
12,Postiosoite,Niemenmäentie 8  00350  Helsinki  Suomi,,
13,Käyntiosoite,Niemenmäentie 8  00350  Helsinki  Suomi,,
14,Puhelin,010 850 9550,,
15,Sähköposti,info(a)KotonaAsuen.fi,,
16,Www,http://KotonaAsuen.fi,,
