,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JR Autocenter Oy,17.06.2015,
1,Y-tunnus,2695925-2,,
2,Kotipaikka,Oulu,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,02.12.2022,02.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.11.2020,
11,Yhteystiedot,,17.11.2020,
12,Postiosoite,Vapakuja 11  90460  Oulunsalo  Suomi,,
13,Käyntiosoite,c/o JR Autocenter Oy  Oritkarintie 6  90400  Oulu  Suomi,,
