,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,stageZero Oy,12.01.2016,
1,Y-tunnus,2733057-9,,
2,Kotipaikka,Helsinki,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,24.03.2022,24.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,28.02.2022,
12,Postiosoite,c/o Thomas Forss  Palkkatilanportti 1 A 4 e  00240  Helsingfors  Suomi,,
13,Käyntiosoite,c/o Thomas Forss  Palkkatilanportti 1 A 4 e  00240  Helsingfors  Suomi,,
14,Puhelin,0503435269,,
15,Sähköposti,info(a)stagezero.fi,,
