,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Österbottens Kakel & VVS Ab,15.09.2015,
1,Y-tunnus,2710031-9,,
2,Kotipaikka,Vöyri,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Viimeisin rekisteröintiajankohta,30.12.2022,30.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
8,Yrityksen tila,Rekisterissä,15.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,09.09.2015,
12,Postiosoite,Kärklaxvägen 228  66640  Maxmo  Suomi,,
13,Käyntiosoite,Kärklaxvägen 228  66640  Maxmo  Suomi,,
14,Puhelin,0505461492,,
