,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Trayi Oy,10.03.2015,
1,Y-tunnus,2678250-6,,
2,Kotipaikka,Helsinki,10.03.2015,
3,Yritysmuoto,Osakeyhtiö,10.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.03.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2023,12.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.03.2015,,
8,Yrityksen tila,Rekisterissä,10.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2022,
11,Yhteystiedot,,03.10.2017,
12,Postiosoite,Juustenintie 6 A 3  00410  Helsinki  Suomi,,
13,Puhelin,0449770200,,
14,Sähköposti,trayi.suomi(a)gmail.com,,
