,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ipotit Oy,14.04.2015,
1,Y-tunnus,2684628-2,,
2,Kotipaikka,Joensuu,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,09.04.2022,09.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,17.02.2021,
12,Postiosoite,c/o Broman Group Oy  PL 169  80101  Joensuu  Suomi,,
13,Puhelin,0447007841,,
