,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ALIVE Training & Therapy Oy,16.12.2015,
1,Y-tunnus,2731719-8,,
2,Kotipaikka,Muurame,16.12.2015,
3,Yritysmuoto,Osakeyhtiö,16.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2022,10.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.12.2015,,
8,Yrityksen tila,Rekisterissä,16.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,25.05.2020,
12,Postiosoite,Setäläntie 3  40950  Muurame  Suomi,,
13,Käyntiosoite,Setäläntie 3  40950  Muurame  Suomi,,
14,Puhelin,"0440559007, 0440559007",,
15,Sähköposti,markus(a)alivekeskus.fi,,
16,Www,http://www.alivekeskus.fi,,
