,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Turvakoulu Oy,16.04.2015,
1,Y-tunnus,2679365-1,,
2,Kotipaikka,Turku,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.09.2020,
11,Yhteystiedot,,02.09.2020,
12,Postiosoite,Kalevantie 35  20520  Turku  Suomi,,
13,Käyntiosoite,Kalevantie 35  20520  Turku  Suomi,,
