,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Poussa Oy,31.12.2015,
1,Y-tunnus,2696130-1,,
2,Kotipaikka,Kangasala,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.08.2022,17.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.08.2022,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,Somerotie 8  36220  Kangasala  Suomi,,
13,Käyntiosoite,Somerotie 8  36220  Kangasala  Suomi,,
