,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koivisto & Zambra Oy,06.11.2015,
1,Y-tunnus,2719557-3,,
2,Kotipaikka,Helsinki,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,31.08.2022,31.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,29.11.2020,
12,Postiosoite,Kalevankatu 31 A 8 b  00100  Helsinki  Suomi,,
13,Käyntiosoite,Kalevankatu 31 A 8 b  00100  Helsinki  Suomi,,
14,Puhelin,"+358405033365, +358414522304",,
15,Sähköposti,contact(a)kobraagency.com,,
16,Www,http://www.kobraagency.com,,
