,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Maalausväki Oy,11.05.2018,
1,Y-tunnus,2737450-4,,
2,Kotipaikka,Joensuu,11.05.2018,
3,Yritysmuoto,Osakeyhtiö,11.05.2018,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.01.2016,,
6,Viimeisin rekisteröintiajankohta,09.08.2022,09.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.01.2016,,
8,Yrityksen tila,Rekisterissä,25.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2022,
11,Yhteystiedot,,20.06.2023,
12,Postiosoite,Matarakuja 2 A 3  70800  Kuopio  Suomi,,
13,Käyntiosoite,Matarakuja 2 A 3  70800  Kuopio  Suomi,,
14,Puhelin,"0440924455, 0409350136",,
15,Sähköposti,maalausvaki(a)gmail.com,,
16,Www,http://www.maalausvaki.fi,,
