,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Anumati Naturals Oy,03.03.2015,
1,Y-tunnus,2675601-7,,
2,Kotipaikka,Kirkkonummi,03.03.2015,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,14.09.2022,14.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,26.11.2020,
12,Postiosoite,Kirkkotie 5-7  12400  Tervakoski  Suomi,,
13,Käyntiosoite,Kirkkotie 5-7  12400  Tervakoski  Suomi,,
14,Puhelin,0440510078,,
15,Www,http://www.beu.fi,,
