,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Qualitas3 Oy,04.02.2015,
1,Y-tunnus,2665077-3,,
2,Kotipaikka,Espoo,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,28.06.2022,28.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.08.2020,
11,Yhteystiedot,,15.10.2021,
12,Postiosoite,Tuuliniitty 5 A 19  02100  Espoo  Suomi,,
13,Puhelin,"050 486 9931, 050 486 9931",,
