,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cinnamon Group Oy,16.06.2015,
1,Y-tunnus,2696015-7,,
2,Kotipaikka,Espoo,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.06.2022,08.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2022,
11,Yhteystiedot,,11.06.2015,
12,Postiosoite,Soukanlahdentie 5 J  02360  Espoo  Suomi,,
13,Käyntiosoite,Soukanlahdentie 5 J  02360  Espoo  Suomi,,
14,Puhelin,"0400424545, 0405741782",,
