,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A & P Hyrkäs Oy,01.02.2021,
1,Y-tunnus,2738667-9,,
2,Kotipaikka,Vaasa,29.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.02.2021,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2016,,
6,Viimeisin rekisteröintiajankohta,02.06.2023,02.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2016,,
8,Yrityksen tila,Rekisterissä,29.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.02.2021,
11,Yhteystiedot,,20.10.2020,
12,Postiosoite,Gerbyntie 24-28  65230  Vaasa  Suomi,,
13,Käyntiosoite,Gerbyntie 24-28  65230  Vaasa  Suomi,,
