,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Smilestream Oy,28.07.2015,
1,Y-tunnus,2701204-4,,
2,Kotipaikka,Helsinki,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2020,
11,Yhteystiedot,,12.09.2019,
12,Postiosoite,Jollaksentie 103  00850  Helsinki  Suomi,,
13,Käyntiosoite,Jollaksentie 103  00850  Helsinki  Suomi,,
14,Puhelin,0400869682,,
15,Sähköposti,tomi(a)ekorre.fi,,
