,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nikko Food Oy,29.05.2015,
1,Y-tunnus,2692648-5,,
2,Kotipaikka,Helsinki,29.05.2015,
3,Yritysmuoto,Osakeyhtiö,29.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.05.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.05.2015,,
8,Yrityksen tila,Rekisterissä,29.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.10.2021,
11,Yhteystiedot,,07.07.2022,
12,Postiosoite,Hans Westerlundin tie 2 A  02780  Espoo  Suomi,,
13,Käyntiosoite,Hans Westerlundin tie 2 A  02780  Espoo  Suomi,,
14,Puhelin,"+358401282793, +358414380333",,
15,Sähköposti,myynti(a)nikkofood.fi,,
16,Www,http://www.nikkofood.fi,,
