,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TanssiX Oy,19.01.2016,
1,Y-tunnus,2736665-1,,
2,Kotipaikka,Helsinki,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.11.2022,12.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,22.05.2017,
12,Postiosoite,Kivimäentie 76 C  00670  Helsinki  Suomi,,
13,Puhelin,0401988469,,
14,Sähköposti,info(a)tanssix.fi,,
15,Www,http://www.tanssix.fi,,
