,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joupin Automyynti Oy,01.03.2016,
1,Y-tunnus,2732383-8,,
2,Kotipaikka,Seinäjoki,01.03.2016,
3,Yritysmuoto,Osakeyhtiö,01.03.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.03.2016,,
6,Viimeisin rekisteröintiajankohta,05.08.2022,05.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2016,,
8,Yrityksen tila,Rekisterissä,01.03.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.12.2015,
12,Postiosoite,Hakohaudankatu 7  60220  Seinäjoki  Suomi,,
