,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kosteudenhallinta Hirvi Oy,25.08.2015,
1,Y-tunnus,2704949-6,,
2,Kotipaikka,Lappeenranta,25.08.2015,
3,Yritysmuoto,Osakeyhtiö,25.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.08.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2022,11.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.08.2015,,
8,Yrityksen tila,Rekisterissä,25.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.08.2015,
12,Postiosoite,Kopsantie 10  54110  Lampikangas  Suomi,,
13,Käyntiosoite,Kopsantie 10  54110  Lampikangas  Suomi,,
