,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöosakeyhtiö Järvenpään Talotehdas,11.11.2015,
1,Y-tunnus,2722050-5,,
2,Kotipaikka,Järvenpää,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,11.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.11.2015,,
6,Lakkaamisajankohta,09.06.2021,09.06.2021,
7,Viimeisin rekisteröintiajankohta,20.08.2021,20.08.2021,
8,Yrityksen tiedot järjestelmässä alkaen,11.11.2015,,
9,Yrityksen tila,Lakannut,09.06.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
