,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Marizza Oy,26.05.2015,
1,Y-tunnus,2686979-1,,
2,Kotipaikka,Tampere,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2021,
11,Yhteystiedot,,20.04.2015,
12,Postiosoite,Virrenkatu 1 C 11  33800  Tampere  Suomi,,
13,Puhelin,+358504867772,,
14,Sähköposti,myynti(a)marizzaonline.com,,
15,Www,http://www.marizzaonline.com,,
