,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Viiskauttaviis Oy,23.11.2015,
1,Y-tunnus,2721017-1,,
2,Kotipaikka,Tampere,23.11.2015,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2022,16.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.12.2019,
11,Yhteystiedot,,15.03.2018,
12,Postiosoite,Tammelan puistokatu 10-12 A 3  33500  Tampere  Suomi,,
13,Käyntiosoite,Tammelan puistokatu 10-12 A 3  33500  Tampere  Suomi,,
