,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vaahteramäen Vilhelmiina Oy,26.08.2015,
1,Y-tunnus,2704506-5,,
2,Kotipaikka,Kuopio,26.08.2015,
3,Yritysmuoto,Osakeyhtiö,26.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.08.2015,,
6,Viimeisin rekisteröintiajankohta,05.06.2017,05.06.2017,
7,Yrityksen tiedot järjestelmässä alkaen,26.08.2015,,
8,Yrityksen tila,Rekisterissä,26.08.2015,
9,Yrityksen tilanne,Konkurssissa,05.06.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,20.05.2016,
13,Postiosoite,Puijonkatu 19  70100  Kuopio  Suomi,,
14,Käyntiosoite,Puijonkatu 19  70100  Kuopio  Suomi,,
15,Puhelin,0505758961,,
16,Sähköposti,kuopio(a)confetti.fi,,
