,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Altacam Oy,27.01.2020,
1,Y-tunnus,2731984-7,,
2,Kotipaikka,Jyväskylä,19.02.2016,
3,Yritysmuoto,Osakeyhtiö,19.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2016,,
8,Yrityksen tila,Rekisterissä,19.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.08.2020,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,Reiviläntie 17  41800  Korpilahti  Suomi,,
