,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Yes or Nope Europe Oy,28.05.2015,
1,Y-tunnus,2688796-5,,
2,Kotipaikka,Helsinki,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2021,13.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.04.2015,
12,Postiosoite,Fredrikinkatu 40 A 3  00100  Helsinki  Suomi,,
13,Käyntiosoite,Fredrikinkatu 40 A 3  00100  Helsinki  Suomi,,
14,Puhelin,0505214049,,
15,Sähköposti,info(a)yesornope.club,,
16,Www,http://www.yesornope.club,,
