,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Suuntaporaus Oy,22.12.2015,
1,Y-tunnus,2730906-7,,
2,Kotipaikka,Luumäki,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,20.01.2023,20.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.08.2019,
11,Yhteystiedot,,10.12.2015,
12,Postiosoite,Teollisuustie 12  54500  Taavetti  Suomi,,
13,Käyntiosoite,Teollisuustie 12  54500  Taavetti  Suomi,,
14,Puhelin,"05 417 1660, 0400 251 492",,
15,Sähköposti,juha.mentula(a)mentula.fi,,
