,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Performance for Life Oy,02.07.2015,
1,Y-tunnus,2696004-2,,
2,Kotipaikka,Seinäjoki,02.07.2015,
3,Yritysmuoto,Osakeyhtiö,02.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.07.2015,,
6,Viimeisin rekisteröintiajankohta,03.01.2023,03.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.07.2015,,
8,Yrityksen tila,Rekisterissä,02.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2022,
11,Yhteystiedot,,31.08.2020,
12,Postiosoite,Yrittäjäntie 8  60100  Seinäjoki  Suomi,,
13,Käyntiosoite,Yrittäjäntie 8  60100  Seinäjoki  Suomi,,
14,Puhelin,0401613993,,
15,Sähköposti,info(a)crossfit60100.com,,
16,Www,http://www.crossfit60100.com,,
