,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tehokas Ratkaisut Oy,30.11.2015,
1,Y-tunnus,2722629-6,,
2,Kotipaikka,Hämeenlinna,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,03.01.2023,03.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.01.2023,
11,Yhteystiedot,,09.09.2022,
12,Postiosoite,Korsutie 15  13500  Hämeenlinna  Suomi,,
13,Käyntiosoite,Korsutie 15  13500  Hämeenlinna  Suomi,,
14,Puhelin,0503022002,,
15,Sähköposti,toimisto(a)tehokas.fi,,
