,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Seatek Oy,20.01.2016,
1,Y-tunnus,2729683-3,,
2,Kotipaikka,Raisio,20.01.2016,
3,Yritysmuoto,Osakeyhtiö,20.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2016,,
8,Yrityksen tila,Rekisterissä,20.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.01.2023,
11,Yhteystiedot,,07.12.2015,
12,Postiosoite,Haikarintie 56  21120  Raisio  Suomi,,
13,Käyntiosoite,Haikarintie 56  21120  Raisio  Suomi,,
14,Puhelin,"040 6659 609, 040 6659 609",,
