,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Emmy Clothing Company Oy,08.06.2015,
1,Y-tunnus,2693438-9,,
2,Kotipaikka,Lohja,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.10.2022,03.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.05.2020,
11,Yhteystiedot,,08.03.2019,
12,Postiosoite,Hemmolankatu 19  08150  Lohja  Suomi,,
13,Käyntiosoite,Hemmolankatu 19  08150  Lohja  Suomi,,
14,Www,http://emmy.fi,,
