,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AA-Pert Oy,05.02.2016,
1,Y-tunnus,2735717-3,,
2,Kotipaikka,Tampere,05.02.2016,
3,Yritysmuoto,Osakeyhtiö,05.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2016,,
6,Viimeisin rekisteröintiajankohta,17.12.2021,17.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2016,,
8,Yrityksen tila,Rekisterissä,05.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.01.2016,
12,Postiosoite,Suomalankatu 7  33560  Tampere  Suomi,,
