,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Purtonor Oy,19.08.2015,
1,Y-tunnus,2699384-8,,
2,Kotipaikka,Helsinki,19.08.2015,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.06.2021,03.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
8,Yrityksen tila,Rekisterissä,19.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.04.2021,
12,Postiosoite,Viipurinkatu 12 C 15  00510  Helsinki  Suomi,,
13,Käyntiosoite,Viipurinkatu 12 C 15  00510  Helsinki  Suomi,,
14,Puhelin,0102290656,,
