,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Venecomp Oy,05.11.2015,
1,Y-tunnus,2720987-5,,
2,Kotipaikka,Joensuu,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,14.02.2023,14.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2020,
11,Yhteystiedot,,28.10.2015,
12,Postiosoite,Rahtikatu 18  80100  Joensuu  Suomi,,
13,Käyntiosoite,Rahtikatu 18  80100  Joensuu  Suomi,,
14,Puhelin,045 8531188,,
