,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sellpro Oy,27.07.2015,
1,Y-tunnus,2701123-6,,
2,Kotipaikka,Hämeenlinna,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.07.2015,
12,Postiosoite,Parolantie 20 as. 20  13130  Hämeenlinna  Suomi,,
13,Puhelin,0405180447,,
14,Sähköposti,sellpro(a)elisanet.fi,,
